power_category,numeric_level,character_name,url
strength,4,Elias Wirtham (Earth-616),https://marvel.fandom.com/wiki/Elias_Wirtham_(Earth-616)
strength,4,Eliot Franklin (Thunderball) (Earth-616),https://marvel.fandom.com/wiki/Eliot_Franklin_(Thunderball)_(Earth-616)
strength,4,Elizabeth Ross (Earth-616),https://marvel.fandom.com/wiki/Elizabeth_Ross_(Earth-616)
strength,4,Elsa Bloodstone (Earth-616),https://marvel.fandom.com/wiki/Elsa_Bloodstone_(Earth-616)
strength,4,Elsie-Dee (Earth-616),https://marvel.fandom.com/wiki/Elsie-Dee_(Earth-616)
strength,4,Elysius (Earth-616),https://marvel.fandom.com/wiki/Elysius_(Earth-616)
strength,4,Emma Frost (Earth-616),https://marvel.fandom.com/wiki/Emma_Frost_(Earth-616)
strength,4,En Dwi Gast (Earth-616),https://marvel.fandom.com/wiki/En_Dwi_Gast_(Earth-616)
strength,4,Epoch (Earth-616),https://marvel.fandom.com/wiki/Epoch_(Earth-616)
strength,4,Eradica (Earth-616),https://marvel.fandom.com/wiki/Eradica_(Earth-616)
strength,4,Ereshkigal (Deviant) (Earth-616),https://marvel.fandom.com/wiki/Ereshkigal_(Deviant)_(Earth-616)
strength,4,Eric Brooks (Earth-616),https://marvel.fandom.com/wiki/Eric_Brooks_(Earth-616)
strength,4,Eric Cameron (Earth-616),https://marvel.fandom.com/wiki/Eric_Cameron_(Earth-616)
strength,4,Eric Gitter (Earth-616),https://marvel.fandom.com/wiki/Eric_Gitter_(Earth-616)
strength,4,Eric Kleinstock (Earth-616),https://marvel.fandom.com/wiki/Eric_Kleinstock_(Earth-616)
strength,4,Erik Killmonger (Earth-616),https://marvel.fandom.com/wiki/Erik_Killmonger_(Earth-616)
strength,4,Erik Lehnsherr (Earth-92131),https://marvel.fandom.com/wiki/Erik_Lehnsherr_(Earth-92131)
strength,4,Erik the Red (Earth-616),https://marvel.fandom.com/wiki/Erik_the_Red_(Earth-616)
strength,4,Eros (Earth-616),https://marvel.fandom.com/wiki/Eros_(Earth-616)
strength,4,Eshu (Earth-616),https://marvel.fandom.com/wiki/Eshu_(Earth-616)
strength,4,Esme Cuckoo (Earth-616),https://marvel.fandom.com/wiki/Esme_Cuckoo_(Earth-616)
strength,4,Eugene Judd (Earth-616),https://marvel.fandom.com/wiki/Eugene_Judd_(Earth-616)
strength,4,Eugene Patilio (Earth-616),https://marvel.fandom.com/wiki/Eugene_Patilio_(Earth-616)
strength,4,Eugene Thompson (Earth-616),https://marvel.fandom.com/wiki/Eugene_Thompson_(Earth-616)
strength,4,Ex Nihilo (Earth-616),https://marvel.fandom.com/wiki/Ex_Nihilo_(Earth-616)
strength,4,Extermina (Earth-616),https://marvel.fandom.com/wiki/Extermina_(Earth-616)
strength,4,Extirpia (Earth-616),https://marvel.fandom.com/wiki/Extirpia_(Earth-616)
strength,4,Eye Killers (Earth-616),https://marvel.fandom.com/wiki/Eye_Killers_(Earth-616)
strength,4,Ezekiel Sims (Earth-616),https://marvel.fandom.com/wiki/Ezekiel_Sims_(Earth-616)
strength,4,Fahnbullah Eddy (Earth-616),https://marvel.fandom.com/wiki/Fahnbullah_Eddy_(Earth-616)
strength,4,Fang (Imperial Guard) (Earth-616),https://marvel.fandom.com/wiki/Fang_(Imperial_Guard)_(Earth-616)
strength,4,Fat Cobra (Earth-616),https://marvel.fandom.com/wiki/Fat_Cobra_(Earth-616)
strength,4,Felicia Hardy (Earth-616),https://marvel.fandom.com/wiki/Felicia_Hardy_(Earth-616)
strength,4,Fen (Earth-616),https://marvel.fandom.com/wiki/Fen_(Earth-616)
strength,4,Fera (Earth-616),https://marvel.fandom.com/wiki/Fera_(Earth-616)
strength,4,Fireflyte (Earth-616),https://marvel.fandom.com/wiki/Fireflyte_(Earth-616)
strength,4,Flexo (Symbiote) (Earth-616),https://marvel.fandom.com/wiki/Flexo_(Symbiote)_(Earth-616)
strength,4,Flying Tiger (Earth-616),https://marvel.fandom.com/wiki/Flying_Tiger_(Earth-616)
strength,4,Frances Barrison (Earth-616),https://marvel.fandom.com/wiki/Frances_Barrison_(Earth-616)
strength,4,Francis Fanny (Earth-616),https://marvel.fandom.com/wiki/Francis_Fanny_(Earth-616)
strength,4,Frank Bohannan (Earth-616),https://marvel.fandom.com/wiki/Frank_Bohannan_(Earth-616)
strength,4,Frankenstein's Monster (Earth-616),https://marvel.fandom.com/wiki/Frankenstein%27s_Monster_(Earth-616)
strength,4,Freak (Vagrant) (Earth-616),https://marvel.fandom.com/wiki/Freak_(Vagrant)_(Earth-616)
strength,4,Frederick Dukes (Earth-616),https://marvel.fandom.com/wiki/Frederick_Dukes_(Earth-616)
strength,4,Freki (Earth-616),https://marvel.fandom.com/wiki/Freki_(Earth-616)
strength,4,Freyja Freyrdottir (Earth-616),https://marvel.fandom.com/wiki/Freyja_Freyrdottir_(Earth-616)
strength,4,Gabriel Stacy (Earth-616),https://marvel.fandom.com/wiki/Gabriel_Stacy_(Earth-616)
strength,4,Gaia (Earth-616),https://marvel.fandom.com/wiki/Gaia_(Earth-616)
strength,4,Gargantus (Alien Robot) (Earth-616),https://marvel.fandom.com/wiki/Gargantus_(Alien_Robot)_(Earth-616)
strength,4,Garko (Earth-616),https://marvel.fandom.com/wiki/Garko_(Earth-616)
strength,4,Garm (Earth-616),https://marvel.fandom.com/wiki/Garm_(Earth-616)
strength,4,Gary Gilbert (Earth-616),https://marvel.fandom.com/wiki/Gary_Gilbert_(Earth-616)
strength,4,Gaunt (Earth-29283),https://marvel.fandom.com/wiki/Gaunt_(Earth-29283)
strength,4,Gavin Grant (Earth-616),https://marvel.fandom.com/wiki/Gavin_Grant_(Earth-616)
strength,4,Gazer (Earth-616),https://marvel.fandom.com/wiki/Gazer_(Earth-616)
strength,4,Geatar (Earth-616),https://marvel.fandom.com/wiki/Geatar_(Earth-616)
strength,4,Generic Super-Hero (Earth-84041),https://marvel.fandom.com/wiki/Generic_Super-Hero_(Earth-84041)
strength,4,Geri (Earth-616),https://marvel.fandom.com/wiki/Geri_(Earth-616)
strength,4,Giovanni Magniconte (Earth-148611),https://marvel.fandom.com/wiki/Giovanni_Magniconte_(Earth-148611)
strength,4,Glah-Ree (Earth-616),https://marvel.fandom.com/wiki/Glah-Ree_(Earth-616)
strength,4,Goddess (Earth-616),https://marvel.fandom.com/wiki/Goddess_(Earth-616)
strength,4,Gorgon Petragon (Earth-616),https://marvel.fandom.com/wiki/Gorgon_Petragon_(Earth-616)
strength,4,Gorr (New Men) (Earth-616),https://marvel.fandom.com/wiki/Gorr_(New_Men)_(Earth-616)
strength,4,Gray Dolman (Earth-616),https://marvel.fandom.com/wiki/Gray_Dolman_(Earth-616)
strength,4,Greer Nelson (Earth-616),https://marvel.fandom.com/wiki/Greer_Nelson_(Earth-616)
strength,4,Gregory Herd (Earth-616),https://marvel.fandom.com/wiki/Gregory_Herd_(Earth-616)
strength,4,Gregory Terraerton (Earth-616),https://marvel.fandom.com/wiki/Gregory_Terraerton_(Earth-616)
strength,4,Gremlin (Synthezoid) (Earth-616),https://marvel.fandom.com/wiki/Gremlin_(Synthezoid)_(Earth-616)
strength,4,Griffin Gogol (Earth-616),https://marvel.fandom.com/wiki/Griffin_Gogol_(Earth-616)
strength,4,Grigori Andreivitch (Earth-616),https://marvel.fandom.com/wiki/Grigori_Andreivitch_(Earth-616)
strength,4,Gwendolyn Stacy (Earth-65),https://marvel.fandom.com/wiki/Gwendolyn_Stacy_(Earth-65)
strength,4,Hammerhead (Joseph) (Earth-616),https://marvel.fandom.com/wiki/Hammerhead_(Joseph)_(Earth-616)
strength,4,Hannibal King (Earth-616),https://marvel.fandom.com/wiki/Hannibal_King_(Earth-616)
strength,4,Haokah (Earth-616),https://marvel.fandom.com/wiki/Haokah_(Earth-616)
strength,4,User:Harasar/Sandbox/James Howlett (Earth-616),https://marvel.fandom.com/wiki/User:Harasar/Sandbox/James_Howlett_(Earth-616)
strength,4,User:Harasar/Sandbox/James Howlett (Earth-1610),https://marvel.fandom.com/wiki/User:Harasar/Sandbox/James_Howlett_(Earth-1610)
strength,4,Harlan Kleinstock (Earth-616),https://marvel.fandom.com/wiki/Harlan_Kleinstock_(Earth-616)
strength,4,Harlan Ryker (Earth-7484),https://marvel.fandom.com/wiki/Harlan_Ryker_(Earth-7484)
strength,4,Harold Osborn (Earth-616),https://marvel.fandom.com/wiki/Harold_Osborn_(Earth-616)
strength,4,Harold Osborn (Earth-1610),https://marvel.fandom.com/wiki/Harold_Osborn_(Earth-1610)
strength,4,Hathor-Sekhmet (Earth-616),https://marvel.fandom.com/wiki/Hathor-Sekhmet_(Earth-616)
strength,4,Heather Cameron (Earth-616),https://marvel.fandom.com/wiki/Heather_Cameron_(Earth-616)
strength,4,Hecate (Earth-616),https://marvel.fandom.com/wiki/Hecate_(Earth-616)
strength,4,Hector Ayala (Earth-616),https://marvel.fandom.com/wiki/Hector_Ayala_(Earth-616)
strength,4,Helen Takahama (Earth-616),https://marvel.fandom.com/wiki/Helen_Takahama_(Earth-616)
strength,4,Henri Sorel (Earth-616),https://marvel.fandom.com/wiki/Henri_Sorel_(Earth-616)
strength,4,Henry Hellrung (Earth-616),https://marvel.fandom.com/wiki/Henry_Hellrung_(Earth-616)
strength,4,Henry McCoy (Earth-295),https://marvel.fandom.com/wiki/Henry_McCoy_(Earth-295)
strength,4,Henry McCoy (Earth-616),https://marvel.fandom.com/wiki/Henry_McCoy_(Earth-616)
strength,4,Henry McCoy (Earth-1610),https://marvel.fandom.com/wiki/Henry_McCoy_(Earth-1610)
strength,4,Henry Pym (Earth-1610),https://marvel.fandom.com/wiki/Henry_Pym_(Earth-1610)
strength,4,Hera Argeia (Earth-616),https://marvel.fandom.com/wiki/Hera_Argeia_(Earth-616)
strength,4,Hisako Ichiki (Earth-616),https://marvel.fandom.com/wiki/Hisako_Ichiki_(Earth-616)
strength,4,Hobart Brown (Earth-138),https://marvel.fandom.com/wiki/Hobart_Brown_(Earth-138)
strength,4,Hrimhari (Earth-616),https://marvel.fandom.com/wiki/Hrimhari_(Earth-616)
strength,4,Hubert Carpenter (Earth-616),https://marvel.fandom.com/wiki/Hubert_Carpenter_(Earth-616)
strength,4,Hugin (Earth-616),https://marvel.fandom.com/wiki/Hugin_(Earth-616)
strength,4,Humberto Lopez (Earth-616),https://marvel.fandom.com/wiki/Humberto_Lopez_(Earth-616)
strength,4,Hunter in Darkness (Earth-616),https://marvel.fandom.com/wiki/Hunter_in_Darkness_(Earth-616)
strength,4,Iann-23 (Earth-616),https://marvel.fandom.com/wiki/Iann-23_(Earth-616)
strength,4,Iconoclast (Earth-616),https://marvel.fandom.com/wiki/Iconoclast_(Earth-616)
strength,4,Iguana (Earth-616),https://marvel.fandom.com/wiki/Iguana_(Earth-616)
strength,4,Imus Champion (Earth-616),https://marvel.fandom.com/wiki/Imus_Champion_(Earth-616)
strength,4,Inanna (Earth-616),https://marvel.fandom.com/wiki/Inanna_(Earth-616)
strength,4,Inez Temple (Earth-616),https://marvel.fandom.com/wiki/Inez_Temple_(Earth-616)
strength,4,Irma Cuckoo (Earth-616),https://marvel.fandom.com/wiki/Irma_Cuckoo_(Earth-616)
strength,4,Isaac Christians (Earth-616),https://marvel.fandom.com/wiki/Isaac_Christians_(Earth-616)
strength,4,Isaac Javitz (Earth-616),https://marvel.fandom.com/wiki/Isaac_Javitz_(Earth-616)
strength,4,Isabel Kane (Earth-616),https://marvel.fandom.com/wiki/Isabel_Kane_(Earth-616)
strength,4,Isaiah Bradley (Earth-616),https://marvel.fandom.com/wiki/Isaiah_Bradley_(Earth-616)
strength,4,Jack Castle (Earth-616),https://marvel.fandom.com/wiki/Jack_Castle_(Earth-616)
strength,4,Jack Harrison (Earth-616),https://marvel.fandom.com/wiki/Jack_Harrison_(Earth-616)
strength,4,Jack Jameson (Earth-982),https://marvel.fandom.com/wiki/Jack_Jameson_(Earth-982)
strength,4,Jack Monroe (Earth-616),https://marvel.fandom.com/wiki/Jack_Monroe_(Earth-616)
strength,4,Jack Russell (Earth-616),https://marvel.fandom.com/wiki/Jack_Russell_(Earth-616)
strength,4,Jack Truman (Earth-616),https://marvel.fandom.com/wiki/Jack_Truman_(Earth-616)
strength,4,Jackson Arvad (Earth-616),https://marvel.fandom.com/wiki/Jackson_Arvad_(Earth-616)
strength,4,Jacob Fury (Earth-616),https://marvel.fandom.com/wiki/Jacob_Fury_(Earth-616)
strength,4,Jacob Gallows (Earth-928),https://marvel.fandom.com/wiki/Jacob_Gallows_(Earth-928)
strength,4,Jacqueline Falsworth (Earth-616),https://marvel.fandom.com/wiki/Jacqueline_Falsworth_(Earth-616)
strength,4,Jaime Ortiz (Earth-616),https://marvel.fandom.com/wiki/Jaime_Ortiz_(Earth-616)
strength,4,Jakar (Earth-616),https://marvel.fandom.com/wiki/Jakar_(Earth-616)
strength,4,James Barnes (Earth-616),https://marvel.fandom.com/wiki/James_Barnes_(Earth-616)
strength,4,James Howlett (Earth-295),https://marvel.fandom.com/wiki/James_Howlett_(Earth-295)
strength,4,James Howlett (Earth-616),https://marvel.fandom.com/wiki/James_Howlett_(Earth-616)
strength,4,James Howlett (Earth-928),https://marvel.fandom.com/wiki/James_Howlett_(Earth-928)
strength,4,James Howlett (Earth-1610),https://marvel.fandom.com/wiki/James_Howlett_(Earth-1610)
strength,4,James Howlett (Earth-30847),https://marvel.fandom.com/wiki/James_Howlett_(Earth-30847)
strength,4,James Howlett (Earth-50701),https://marvel.fandom.com/wiki/James_Howlett_(Earth-50701)
strength,4,James Howlett (Earth-807128),https://marvel.fandom.com/wiki/James_Howlett_(Earth-807128)
strength,4,James Hudson (Earth-616),https://marvel.fandom.com/wiki/James_Hudson_(Earth-616)
strength,4,James Madrox (Cortex) (Earth-616),https://marvel.fandom.com/wiki/James_Madrox_(Cortex)_(Earth-616)
strength,4,James Natale (Earth-616),https://marvel.fandom.com/wiki/James_Natale_(Earth-616)
strength,4,James Proudstar (Earth-616),https://marvel.fandom.com/wiki/James_Proudstar_(Earth-616)
strength,4,James Rhodes (Earth-55921),https://marvel.fandom.com/wiki/James_Rhodes_(Earth-55921)
strength,4,James Scully (Earth-616),https://marvel.fandom.com/wiki/James_Scully_(Earth-616)
strength,4,Janelle Chord (Earth-616),https://marvel.fandom.com/wiki/Janelle_Chord_(Earth-616)
strength,4,Janice Lincoln (Earth-616),https://marvel.fandom.com/wiki/Janice_Lincoln_(Earth-616)
strength,4,Janice Yanizeski (Earth-616),https://marvel.fandom.com/wiki/Janice_Yanizeski_(Earth-616)
strength,4,Janus Tepes (Earth-616),https://marvel.fandom.com/wiki/Janus_Tepes_(Earth-616)
strength,4,Jason Beere (Earth-616),https://marvel.fandom.com/wiki/Jason_Beere_(Earth-616)
strength,4,Jason Macendale Jr. (Earth-616),https://marvel.fandom.com/wiki/Jason_Macendale_Jr._(Earth-616)
strength,4,Jason Roland (Earth-616),https://marvel.fandom.com/wiki/Jason_Roland_(Earth-616)
strength,4,Jason Strongbow (Earth-616),https://marvel.fandom.com/wiki/Jason_Strongbow_(Earth-616)
strength,4,Jebediah Fate (Earth-616),https://marvel.fandom.com/wiki/Jebediah_Fate_(Earth-616)
strength,4,Jefferson Archer (Earth-616),https://marvel.fandom.com/wiki/Jefferson_Archer_(Earth-616)
strength,4,Jeffrey Wilde (Earth-616),https://marvel.fandom.com/wiki/Jeffrey_Wilde_(Earth-616)
strength,4,Jennifer Swensen (Earth-148611),https://marvel.fandom.com/wiki/Jennifer_Swensen_(Earth-148611)
strength,4,Jeremy Swimming-Bear (Earth-616),https://marvel.fandom.com/wiki/Jeremy_Swimming-Bear_(Earth-616)
strength,4,Jericho Drumm (Earth-616),https://marvel.fandom.com/wiki/Jericho_Drumm_(Earth-616)
strength,4,Jerome Beechman (Earth-616),https://marvel.fandom.com/wiki/Jerome_Beechman_(Earth-616)
strength,4,Jesse Black Crow (Earth-616),https://marvel.fandom.com/wiki/Jesse_Black_Crow_(Earth-616)
strength,4,Jessica Drew (Spider-Clone) (Earth-1610),https://marvel.fandom.com/wiki/Jessica_Drew_(Spider-Clone)_(Earth-1610)
strength,4,Jessica Jones (Earth-616),https://marvel.fandom.com/wiki/Jessica_Jones_(Earth-616)
strength,4,Joanna Cargill (Earth-616),https://marvel.fandom.com/wiki/Joanna_Cargill_(Earth-616)
strength,4,Jocasta Pym (Earth-616),https://marvel.fandom.com/wiki/Jocasta_Pym_(Earth-616)
strength,4,John Falsworth (Earth-616),https://marvel.fandom.com/wiki/John_Falsworth_(Earth-616)
strength,4,"John Howlett, Jr. (Earth-4011)","https://marvel.fandom.com/wiki/John_Howlett,_Jr._(Earth-4011)"
strength,4,John Proudstar (Earth-616),https://marvel.fandom.com/wiki/John_Proudstar_(Earth-616)
strength,4,John Steele (American Soldier) (Earth-616),https://marvel.fandom.com/wiki/John_Steele_(American_Soldier)_(Earth-616)
strength,4,Johnathon Blaze (Earth-616),https://marvel.fandom.com/wiki/Johnathon_Blaze_(Earth-616)
strength,4,Johnathon Blaze (Earth-30847),https://marvel.fandom.com/wiki/Johnathon_Blaze_(Earth-30847)
strength,4,Jonas Graymalkin (Earth-616),https://marvel.fandom.com/wiki/Jonas_Graymalkin_(Earth-616)
strength,4,Jonathan Bryant (Digitek) (Earth-616),https://marvel.fandom.com/wiki/Jonathan_Bryant_(Digitek)_(Earth-616)
strength,4,Jonathan Darque (Earth-616),https://marvel.fandom.com/wiki/Jonathan_Darque_(Earth-616)
strength,4,Jonathan Garrett (Earth-616),https://marvel.fandom.com/wiki/Jonathan_Garrett_(Earth-616)
strength,4,Jonathan Hart (Earth-616),https://marvel.fandom.com/wiki/Jonathan_Hart_(Earth-616)
strength,4,Jonathan Storm (Earth-721),https://marvel.fandom.com/wiki/Jonathan_Storm_(Earth-721)
strength,4,Jonathan Walker (Earth-616),https://marvel.fandom.com/wiki/Jonathan_Walker_(Earth-616)
strength,4,Joost van Straaten (Earth-616),https://marvel.fandom.com/wiki/Joost_van_Straaten_(Earth-616)
strength,4,Joseph Cartelli (Earth-616),https://marvel.fandom.com/wiki/Joseph_Cartelli_(Earth-616)
strength,4,Joseph Smith (Earth-616),https://marvel.fandom.com/wiki/Joseph_Smith_(Earth-616)
strength,4,Joshua Ayers (Earth-616),https://marvel.fandom.com/wiki/Joshua_Ayers_(Earth-616)
strength,4,Joshua Farkas (Earth-616),https://marvel.fandom.com/wiki/Joshua_Farkas_(Earth-616)
strength,4,Jubilation Lee (Earth-616),https://marvel.fandom.com/wiki/Jubilation_Lee_(Earth-616)
strength,4,Julia Carpenter (Earth-616),https://marvel.fandom.com/wiki/Julia_Carpenter_(Earth-616)
strength,4,Julius Mullarkey (Earth-616),https://marvel.fandom.com/wiki/Julius_Mullarkey_(Earth-616)
strength,4,Kaine (Earth-1610),https://marvel.fandom.com/wiki/Kaine_(Earth-1610)
strength,4,Kaine Parker (Earth-616),https://marvel.fandom.com/wiki/Kaine_Parker_(Earth-616)
strength,4,Kamala Khan (Earth-616),https://marvel.fandom.com/wiki/Kamala_Khan_(Earth-616)
strength,4,Karl Lykos (Earth-616),https://marvel.fandom.com/wiki/Karl_Lykos_(Earth-616)
strength,4,Karla Sofen (Earth-616),https://marvel.fandom.com/wiki/Karla_Sofen_(Earth-616)
strength,4,Karn (Earth-001),https://marvel.fandom.com/wiki/Karn_(Earth-001)
strength,4,Karnak Mander-Azur (Earth-616),https://marvel.fandom.com/wiki/Karnak_Mander-Azur_(Earth-616)
strength,4,Katu Kath (Earth-616),https://marvel.fandom.com/wiki/Katu_Kath_(Earth-616)
strength,4,Kenneth Hale (Earth-616),https://marvel.fandom.com/wiki/Kenneth_Hale_(Earth-616)
strength,4,Kenshiro Cochrane (Earth-928),https://marvel.fandom.com/wiki/Kenshiro_Cochrane_(Earth-928)
strength,4,Kevin Leonardo (Earth-616),https://marvel.fandom.com/wiki/Kevin_Leonardo_(Earth-616)
strength,4,Kevin Marlow (Earth-616),https://marvel.fandom.com/wiki/Kevin_Marlow_(Earth-616)
strength,4,Kevin Sidney (Earth-1081),https://marvel.fandom.com/wiki/Kevin_Sidney_(Earth-1081)
strength,4,Kevin Tremain (Earth-616),https://marvel.fandom.com/wiki/Kevin_Tremain_(Earth-616)
strength,4,Kevin Trench (Earth-616),https://marvel.fandom.com/wiki/Kevin_Trench_(Earth-616)
strength,4,Khn'nr (Earth-616),https://marvel.fandom.com/wiki/Khn%27nr_(Earth-616)
strength,4,Khonshu (Earth-616),https://marvel.fandom.com/wiki/Khonshu_(Earth-616)
strength,4,Khufor (Earth-616),https://marvel.fandom.com/wiki/Khufor_(Earth-616)
strength,4,Kimora (Earth-616),https://marvel.fandom.com/wiki/Kimora_(Earth-616)
strength,4,Kingsley Rice (Earth-712),https://marvel.fandom.com/wiki/Kingsley_Rice_(Earth-712)
strength,4,Korath-Thak (Earth-616),https://marvel.fandom.com/wiki/Korath-Thak_(Earth-616)
strength,4,Krang (Earth-616),https://marvel.fandom.com/wiki/Krang_(Earth-616)
strength,4,Kristoff Vernard (Earth-616),https://marvel.fandom.com/wiki/Kristoff_Vernard_(Earth-616)
strength,4,Kthara (Earth-616),https://marvel.fandom.com/wiki/Kthara_(Earth-616)
strength,4,Kwaku Anansi (Earth-616),https://marvel.fandom.com/wiki/Kwaku_Anansi_(Earth-616)
strength,4,Kyle Richmond (Earth-616),https://marvel.fandom.com/wiki/Kyle_Richmond_(Earth-616)
strength,4,Ladyfair (Earth-616),https://marvel.fandom.com/wiki/Ladyfair_(Earth-616)
strength,4,Lancaster Sneed (Earth-616),https://marvel.fandom.com/wiki/Lancaster_Sneed_(Earth-616)
strength,4,Laslo Pevely (Earth-616),https://marvel.fandom.com/wiki/Laslo_Pevely_(Earth-616)
strength,4,Lavinia LeBlanc (Earth-616),https://marvel.fandom.com/wiki/Lavinia_LeBlanc_(Earth-616)
strength,4,Lawrence Chesney (Earth-616),https://marvel.fandom.com/wiki/Lawrence_Chesney_(Earth-616)
strength,4,Lawrence Young (Earth-616),https://marvel.fandom.com/wiki/Lawrence_Young_(Earth-616)
strength,4,Lee Price (Earth-616),https://marvel.fandom.com/wiki/Lee_Price_(Earth-616)
strength,4,Leila Davis (Earth-616),https://marvel.fandom.com/wiki/Leila_Davis_(Earth-616)
strength,4,Lemar Hoskins (Earth-616),https://marvel.fandom.com/wiki/Lemar_Hoskins_(Earth-616)
strength,4,Leslie Anne Shappe (Earth-616),https://marvel.fandom.com/wiki/Leslie_Anne_Shappe_(Earth-616)
strength,4,Lilandra Neramani (Earth-616),https://marvel.fandom.com/wiki/Lilandra_Neramani_(Earth-616)
strength,4,Lilith (Earth-616),https://marvel.fandom.com/wiki/Lilith_(Earth-616)
strength,4,Lilith Drake (Earth-616),https://marvel.fandom.com/wiki/Lilith_Drake_(Earth-616)
strength,4,Lily Cromwell (Earth-616),https://marvel.fandom.com/wiki/Lily_Cromwell_(Earth-616)
strength,4,Lily Hollister (Earth-616),https://marvel.fandom.com/wiki/Lily_Hollister_(Earth-616)
strength,4,Lionel Jeffries (Earth-616),https://marvel.fandom.com/wiki/Lionel_Jeffries_(Earth-616)
strength,4,Litterbug (Earth-616),https://marvel.fandom.com/wiki/Litterbug_(Earth-616)
strength,4,Llyra Morris (Earth-616),https://marvel.fandom.com/wiki/Llyra_Morris_(Earth-616)
strength,4,Loki Laufeyson (Ikol) (Earth-616),https://marvel.fandom.com/wiki/Loki_Laufeyson_(Ikol)_(Earth-616)
strength,4,Loki Laufeyson (Kid Loki) (Earth-616),https://marvel.fandom.com/wiki/Loki_Laufeyson_(Kid_Loki)_(Earth-616)
strength,4,Lord Ruthven (Earth-616),https://marvel.fandom.com/wiki/Lord_Ruthven_(Earth-616)
strength,4,Lorelei (Earth-616),https://marvel.fandom.com/wiki/Lorelei_(Earth-616)
strength,4,Lucas Brand (Earth-616),https://marvel.fandom.com/wiki/Lucas_Brand_(Earth-616)
strength,4,Lucas Cage (Earth-616),https://marvel.fandom.com/wiki/Lucas_Cage_(Earth-616)
strength,4,Lucas Cross (Earth-616),https://marvel.fandom.com/wiki/Lucas_Cross_(Earth-616)
strength,4,Luther Manning (Earth-7484),https://marvel.fandom.com/wiki/Luther_Manning_(Earth-7484)
strength,4,Luther Robinson (Earth-616),https://marvel.fandom.com/wiki/Luther_Robinson_(Earth-616)
strength,4,Lyle Dekker (Earth-616),https://marvel.fandom.com/wiki/Lyle_Dekker_(Earth-616)
strength,4,Lynne Harris (Earth-616),https://marvel.fandom.com/wiki/Lynne_Harris_(Earth-616)
strength,4,M'Baku (Earth-616),https://marvel.fandom.com/wiki/M%27Baku_(Earth-616)
strength,4,M-11 (Earth-616),https://marvel.fandom.com/wiki/M-11_(Earth-616)
strength,4,Mace (Earth-616),https://marvel.fandom.com/wiki/Mace_(Earth-616)
strength,4,Madeline Joyce (Earth-616),https://marvel.fandom.com/wiki/Madeline_Joyce_(Earth-616)
strength,4,Maelstrom (Earth-616),https://marvel.fandom.com/wiki/Maelstrom_(Earth-616)
strength,4,Maggott (Japheth) (Earth-616),https://marvel.fandom.com/wiki/Maggott_(Japheth)_(Earth-616)
strength,4,Malcolm McBride (Earth-616),https://marvel.fandom.com/wiki/Malcolm_McBride_(Earth-616)
strength,4,Malekith (Earth-616),https://marvel.fandom.com/wiki/Malekith_(Earth-616)
strength,4,Man-Beast (Earth-616),https://marvel.fandom.com/wiki/Man-Beast_(Earth-616)
strength,4,Manphibian (Earth-616),https://marvel.fandom.com/wiki/Manphibian_(Earth-616)
strength,4,Manticore (Criminal) (Earth-616),https://marvel.fandom.com/wiki/Manticore_(Criminal)_(Earth-616)
strength,4,Mar-Vell (Earth-616),https://marvel.fandom.com/wiki/Mar-Vell_(Earth-616)
strength,4,Marduk Kurios (Earth-616),https://marvel.fandom.com/wiki/Marduk_Kurios_(Earth-616)
strength,4,Maria de Guadalupe Santiago (Earth-616),https://marvel.fandom.com/wiki/Maria_de_Guadalupe_Santiago_(Earth-616)
strength,4,Marian Pouncy (Earth-616),https://marvel.fandom.com/wiki/Marian_Pouncy_(Earth-616)
strength,4,Mark Todd (Earth-616),https://marvel.fandom.com/wiki/Mark_Todd_(Earth-616)
strength,4,Markus Ettlinger (Earth-616),https://marvel.fandom.com/wiki/Markus_Ettlinger_(Earth-616)
strength,4,Marrina Smallwood (Earth-616),https://marvel.fandom.com/wiki/Marrina_Smallwood_(Earth-616)
strength,4,Marsha Rosenberg (Earth-616),https://marvel.fandom.com/wiki/Marsha_Rosenberg_(Earth-616)
strength,4,Martha Franklin (Earth-616),https://marvel.fandom.com/wiki/Martha_Franklin_(Earth-616)
strength,4,Martin Blank (Earth-616),https://marvel.fandom.com/wiki/Martin_Blank_(Earth-616)
strength,4,Martin Oksner Burns (Earth-616),https://marvel.fandom.com/wiki/Martin_Oksner_Burns_(Earth-616)
strength,4,Martin Preston (Earth-616),https://marvel.fandom.com/wiki/Martin_Preston_(Earth-616)
strength,4,Martin Simon Burns (Earth-616),https://marvel.fandom.com/wiki/Martin_Simon_Burns_(Earth-616)
strength,4,Marvex (Earth-616),https://marvel.fandom.com/wiki/Marvex_(Earth-616)
strength,4,Mary Jane Watson (Earth-18119),https://marvel.fandom.com/wiki/Mary_Jane_Watson_(Earth-18119)
strength,4,Master Khan (Earth-616),https://marvel.fandom.com/wiki/Master_Khan_(Earth-616)
strength,4,Matsu'o Tsurayaba (Earth-616),https://marvel.fandom.com/wiki/Matsu%27o_Tsurayaba_(Earth-616)
strength,4,Max Borne (Earth-9500),https://marvel.fandom.com/wiki/Max_Borne_(Earth-9500)
strength,4,Max Fury (Earth-616),https://marvel.fandom.com/wiki/Max_Fury_(Earth-616)
strength,4,Max Parrish (Earth-616),https://marvel.fandom.com/wiki/Max_Parrish_(Earth-616)
